,0,1,2,3,4,5,6
4324,87.6,93.94,-0.63,1.9,8828.35,7678.52,94.21
4325,88.64,88.77,0.69,1.92,7885.72,7865.42,94.21
4326,87.21,85.41,-0.67,0.58,7300.95,7613.5,89.2
4327,87.84,97.89,0.57,2.4,9588.11,7724.91,94.05
4328,86.45,91.71,1.16,0.6,8417.26,7482.34,88.5
4329,89.25,91.9,1.66,1.5,8449.16,7978.4,95.54
4330,87.04,94.43,0.11,1.63,8922.69,7585.31,95.02
4331,89.76,93.35,0.15,0.5,8719.85,8066.82,97.06
4332,89.03,84.34,1.93,1.79,7117.49,7936.76,93.48
4333,88.03,92.0,0.87,-0.85,8466.56,,
4334,87.8,92.48,-1.16,1.88,8556.36,7719.79,92.37
4335,87.65,90.64,1.39,0.24,8221.3,7694.04,91.25
4336,87.37,89.66,0.62,-0.39,8045.16,,
4337,88.69,91.5,1.97,1.62,8379.85,7872.33,91.66
4338,89.49,84.4,0.03,2.57,7127.67,8019.78,93.15
4339,88.68,89.31,0.66,-0.43,7981.9,,
4340,87.11,92.13,-1.76,0.9,8495.95,7593.31,91.92
4341,88.16,90.99,-0.32,-1.64,8282.65,,
4342,86.63,85.89,0.01,0.62,7379.91,7514.69,87.64
4343,88.14,89.93,1.83,1.99,8094.14,7781.02,90.38
4344,88.07,91.28,-0.63,-0.11,8333.63,,
4345,88.83,88.93,2.06,2.77,7913.37,7902.62,91.25
4346,86.82,92.95,-0.24,1.78,8646.96,7545.3,88.27
4347,89.63,86.34,0.14,0.22,7459.57,8041.24,92.55
4348,87.51,85.2,0.86,-1.65,7261.11,,
4349,87.44,87.21,1.34,0.86,7612.84,7651.23,89.71
4350,87.55,91.59,1.24,1.75,8394.81,7674.33,94.92
4351,87.69,86.0,0.65,1.26,7404.29,7700.2,91.95
4352,88.93,87.05,0.43,0.65,7582.29,7918.41,92.79
4353,86.57,96.53,0.79,1.71,9326.03,7504.39,89.49
4354,88.62,87.44,2.57,1.46,7650.98,7869.05,90.55
4355,87.87,93.3,2.15,3.3,8709.6,7729.78,93.42
4356,88.94,93.85,1.13,2.2,8811.21,7921.73,93.8
4357,89.45,80.12,-0.38,0.75,6425.55,8005.76,92.6
4358,88.47,90.87,0.19,1.54,8259.75,7834.13,96.1
4359,89.0,91.05,-0.02,-0.67,8295.95,,
4360,89.64,91.98,1.22,0.91,8468.6,8043.55,93.27
4361,86.87,85.75,-0.59,-0.55,7356.97,,
4362,88.85,90.44,1.94,2.67,8183.33,7906.87,93.96
4363,87.03,97.93,0.13,-0.29,9594.82,,
4364,89.03,93.59,-0.88,1.41,8765.14,7930.18,94.07
4365,88.33,91.45,0.41,1.0,8366.42,7812.93,92.98
4366,86.55,90.92,0.39,0.16,8270.77,7497.48,89.36
4367,86.51,87.11,-0.75,0.38,7592.1,7493.45,88.85
4368,88.74,94.75,0.72,-1.18,8979.23,,
4369,88.37,91.92,1.62,1.88,8454.95,7821.38,93.97
4370,85.51,90.7,-0.81,0.93,8236.31,7323.66,90.92
4371,88.56,90.19,1.14,-0.5,8136.47,,
4372,86.71,93.39,1.23,2.76,8727.38,7525.49,95.87
4373,88.31,92.26,0.4,1.09,8516.03,7810.88,92.41
4374,87.93,98.95,-0.24,-0.25,9795.84,,
4375,87.85,86.61,3.73,3.13,7506.59,7733.0,94.17
4376,88.84,94.33,0.77,1.48,8905.03,7905.65,92.75
4377,87.5,92.09,1.95,1.82,8484.84,7666.29,89.74
4378,87.9,91.48,1.52,1.12,8373.5,7736.7,93.26
4379,88.4,98.26,0.13,-0.03,9658.64,,
4380,87.99,96.71,0.22,1.8,9356.42,7752.77,94.59
4381,88.84,90.04,2.04,2.15,8111.65,7903.89,93.16
4382,88.29,101.51,0.1,0.36,10308.33,7800.53,97.21
4383,87.97,95.54,1.11,1.11,9132.3,7749.14,93.04
4384,89.04,87.18,0.81,1.77,7606.55,7936.88,95.26
4385,88.34,97.47,-0.07,1.72,9506.34,7813.89,91.46
4386,86.66,93.9,1.34,-1.24,8825.52,,
4387,89.43,91.33,0.4,1.26,8346.59,8006.1,90.77
4388,86.58,94.06,-0.04,-0.35,8850.31,,
4389,88.96,83.98,0.1,-0.58,7056.62,,
4390,86.45,95.26,-0.76,1.86,9081.54,7482.6,93.97
4391,86.98,83.99,1.43,1.78,7060.67,7576.77,92.6
4392,88.83,92.41,0.68,1.07,8546.76,7905.6,93.57
4393,87.88,93.7,0.91,2.38,8787.01,7732.8,91.08
4394,87.79,90.6,0.25,1.88,8210.18,7717.67,88.87
4395,87.58,88.3,0.99,1.19,7801.78,7679.47,91.64
4396,87.21,83.55,0.89,0.7,6985.21,7615.1,90.18
4397,89.23,97.87,0.44,0.26,9584.05,7970.84,92.71
4398,86.85,95.3,0.56,0.73,9088.41,7553.47,88.07
4399,87.18,88.21,1.25,1.62,7782.12,7612.61,94.02
4400,88.13,89.95,2.31,1.56,8093.86,7780.09,90.41
4401,87.43,89.42,1.34,2.43,8000.31,7657.26,92.57
4402,88.33,97.1,0.69,-0.22,9429.41,,
4403,87.27,89.4,0.42,2.95,7993.92,7624.84,91.09
4404,87.66,95.15,0.33,-1.19,9056.75,,
4405,86.38,96.47,0.75,0.4,9311.24,7472.24,92.83
4406,87.57,85.18,1.39,1.6,7259.02,7681.59,89.36
4407,88.46,93.63,-0.1,1.67,8770.26,7836.21,91.0
4408,88.9,84.26,1.21,1.27,7105.37,7910.92,94.09
4409,87.63,96.12,1.17,0.41,9243.04,7684.54,94.5
4410,86.9,93.03,-0.02,0.45,8656.8,7561.98,91.23
4411,88.1,87.74,2.27,0.79,7702.74,7770.62,91.35
4412,86.12,91.12,-0.47,0.24,8311.02,7423.49,91.48
4413,86.04,94.87,1.09,1.7,9007.78,7412.47,87.68
4414,87.11,96.02,1.33,1.42,9225.2,7600.92,93.53
4415,88.54,84.94,2.44,1.13,7224.58,7848.79,95.01
4416,88.97,92.15,2.1,2.23,8496.21,7926.94,90.49
4417,89.16,92.38,-0.04,0.61,8537.82,7958.79,91.9
4418,87.23,91.38,2.04,0.94,8358.87,7622.36,94.19
4419,88.21,93.82,1.34,1.48,8806.25,7790.29,92.53
4420,90.11,92.86,0.21,-1.22,8626.77,,
4421,88.51,91.2,-0.36,1.46,8321.06,7846.25,93.05
4422,88.37,91.2,0.84,1.58,8323.41,7822.01,92.7
4423,87.31,90.38,1.78,1.22,8175.0,7634.95,92.51
4424,88.78,90.32,1.15,-0.01,8166.72,,
4425,86.66,82.11,0.84,0.74,6747.46,7521.55,92.48
4426,87.42,89.65,2.48,2.33,8042.02,7651.76,92.99
4427,87.31,79.62,1.52,0.41,6343.92,7631.61,90.15
4428,87.01,85.63,2.36,1.21,7339.71,7577.1,93.91
4429,88.29,95.18,-1.33,-0.72,9058.71,,
4430,87.18,95.23,1.48,-0.12,9073.99,,
4431,88.09,94.65,1.67,1.13,8963.98,7771.46,93.3
4432,87.27,85.93,-1.04,1.42,7387.82,7626.76,94.18
4433,88.72,86.64,0.67,1.2,7508.61,7882.08,92.27
4434,89.69,93.11,-0.6,1.43,8676.25,8054.35,96.92
4435,88.25,94.19,1.2,-0.31,8875.6,,
4436,87.99,96.59,-0.22,2.67,9336.1,7750.9,97.05
4437,90.44,93.73,-0.23,0.38,8791.33,8185.13,98.86
4438,85.26,88.27,-0.46,2.1,7794.61,7278.23,91.28
4439,86.33,89.87,-0.34,-0.22,8082.74,,
4440,89.2,91.97,-0.18,1.12,8463.16,7965.63,96.73
4441,88.24,91.93,1.81,1.27,8456.48,7795.76,94.65
4442,88.5,91.29,0.72,2.51,8339.98,7843.78,92.16
4443,85.43,85.94,-2.16,0.76,7389.16,7310.98,90.0
4444,90.43,81.86,-0.34,2.21,6708.33,8183.81,93.23
4445,90.75,84.53,-0.15,1.45,7151.63,8246.47,97.59
4446,89.62,95.49,2.17,1.76,9121.55,8043.26,93.35
4447,89.01,88.28,-0.79,0.93,7798.29,7934.43,93.2
4448,87.86,91.9,0.64,2.2,8451.13,7728.95,93.66
4449,87.02,93.75,1.93,0.71,8796.03,7584.68,91.42
4450,88.16,91.14,-0.57,-0.01,8308.86,,
4451,87.97,90.19,0.58,0.18,8137.63,7746.58,91.48
4452,88.39,88.0,0.96,0.5,7750.01,7825.58,90.2
4453,87.88,83.06,1.34,2.54,6903.87,7735.11,94.35
4454,87.59,94.33,1.54,1.4,8906.27,7683.68,91.35
4455,87.24,85.22,-1.1,1.58,7269.05,7622.07,93.8
4456,89.55,88.8,0.27,-0.68,7887.51,,
4457,89.51,94.12,1.69,1.14,8862.22,8022.73,91.62
4458,87.65,89.6,0.76,0.33,8033.64,7690.3,90.09
4459,88.31,89.46,-0.01,0.59,8008.6,7807.02,92.71
4460,89.12,85.47,-1.57,1.55,7311.23,7951.18,91.05
4461,86.02,90.73,1.84,0.82,8234.27,7411.69,90.55
4462,88.29,85.42,1.09,0.6,7300.11,7801.55,93.02
4463,89.25,93.65,0.81,1.11,8778.11,7973.04,93.24
4464,89.49,97.94,-1.35,-0.12,9600.07,,
4465,88.35,97.51,2.26,1.13,9512.27,7816.4,94.95
4466,88.41,86.18,0.57,-0.95,7429.3,,
4467,88.99,94.57,0.19,0.67,8948.62,7926.47,93.1
4468,89.17,95.38,0.67,0.76,9102.86,7958.89,92.37
4469,88.28,88.88,1.41,1.1,7905.82,7804.29,91.92
4470,87.56,87.93,1.61,1.93,7735.68,7674.88,93.23
4471,86.76,95.87,-0.52,0.69,9193.68,7539.42,94.59
4472,87.78,97.09,0.01,0.87,9429.6,7716.62,90.41
4473,89.51,90.87,0.39,0.04,8265.33,8023.92,94.58
4474,88.58,89.76,0.91,2.26,8059.81,7856.21,89.97
4475,87.83,91.11,-1.65,0.53,8305.23,7723.24,91.61
4476,87.83,86.02,1.95,1.06,7404.09,7727.01,91.38
4477,88.47,89.32,0.25,2.09,7986.06,7839.01,96.29
4478,88.08,93.25,2.77,1.78,8702.56,7769.37,97.13
4479,88.86,92.79,-0.03,-0.96,8614.34,,
4480,89.04,84.02,-0.91,-0.04,7064.58,,
4481,87.67,90.82,0.39,0.82,8252.39,7692.2,91.56
4482,87.79,94.91,0.33,-0.14,9009.59,,
4483,88.06,92.41,1.62,0.22,8544.82,7764.4,93.42
4484,87.84,90.41,1.03,1.93,8179.12,7725.04,94.22
4485,89.91,88.91,-0.95,1.25,7908.06,8095.14,92.67
4486,87.76,84.35,1.47,0.27,7118.02,7713.24,90.64
4487,88.3,94.32,2.21,1.36,8901.71,7806.57,92.16
4488,88.23,90.06,2.83,0.67,8111.51,7791.66,95.58
4489,87.46,94.91,0.31,1.62,9010.09,7655.7,92.72
4490,88.11,94.53,0.43,0.13,8940.05,7771.17,94.67
4491,87.99,91.31,1.47,0.87,8340.2,7750.4,89.94
4492,88.55,90.27,2.19,0.82,8153.88,7851.13,89.34
4493,86.42,88.14,-0.84,0.29,7772.21,7474.88,90.84
4494,87.93,87.65,-0.23,0.9,7688.79,7741.39,94.57
4495,89.0,92.4,-0.18,-0.51,8541.21,,
4496,88.22,88.77,1.95,2.42,7884.77,7791.78,93.44
4497,87.27,87.65,0.1,0.3,7687.04,7622.83,87.33
4498,88.82,87.15,1.0,-0.07,7601.72,,
4499,86.74,92.19,1.29,0.51,8502.89,7532.82,89.46
4500,88.02,88.36,0.47,-0.17,7811.33,,
4501,88.08,93.09,2.78,2.14,8670.77,7769.55,95.41
4502,88.92,85.18,0.85,2.18,7260.71,7917.2,94.97
4503,89.71,91.56,1.87,2.3,8390.94,8057.81,93.26
4504,87.33,82.62,1.22,2.54,6830.29,7641.08,91.97
4505,86.89,85.66,0.51,1.68,7344.59,7557.36,89.76
4506,87.54,88.39,0.06,-0.11,7818.31,,
4507,87.63,91.07,-1.53,-0.1,8299.5,,
4508,87.53,99.68,2.68,0.65,9939.81,7672.36,91.65
4509,87.55,93.46,1.02,0.52,8739.48,7674.91,90.87
4510,90.14,89.03,-3.22,-0.66,7931.53,,
4511,88.96,87.17,0.58,1.33,7605.64,7928.11,89.82
4512,89.61,93.74,0.94,0.34,8792.53,8036.14,96.45
4513,87.41,93.18,0.96,0.89,8686.83,7650.04,89.84
4514,87.73,89.57,2.27,1.39,8027.73,7706.83,92.15
4515,87.54,89.3,0.14,0.6,7975.44,7673.15,94.34
4516,87.71,88.63,1.07,1.77,7861.43,7703.92,92.95
4517,90.41,88.09,0.0,1.13,7764.41,8183.25,92.8
4518,88.5,100.44,0.76,0.35,10095.16,7842.03,91.03
4519,89.34,86.45,-0.39,0.46,7475.9,7986.94,94.41
4520,87.32,93.5,-0.94,1.4,8749.32,7631.57,88.02
4521,89.98,94.3,1.09,4.17,8896.73,8106.92,95.39
4522,88.66,93.29,-1.34,1.72,8710.24,7873.22,93.29
4523,88.01,87.88,1.99,4.19,7725.25,7760.35,91.52
4524,89.22,98.31,-1.19,1.47,9672.26,7972.1,93.41
4525,87.57,90.37,0.41,1.13,8171.36,7676.84,88.33
4526,89.57,87.97,0.55,0.77,7741.39,8033.56,98.6
4527,87.68,91.08,-0.34,1.18,8301.45,7693.79,97.37
4528,89.42,87.16,-0.16,-0.28,7599.73,,
4529,87.56,88.62,2.04,0.7,7859.76,7678.5,90.3
4530,88.34,88.94,0.88,1.25,7916.86,7813.65,97.12
4531,86.67,96.34,-1.55,1.1,9285.97,7523.66,94.37
4532,89.88,91.47,0.46,1.49,8373.34,8088.05,94.96
4533,88.67,90.14,1.49,1.97,8130.68,7871.38,92.21
4534,88.74,91.29,1.55,1.86,8340.13,7885.13,94.37
4535,88.24,91.73,1.04,1.55,8416.38,7797.47,92.04
4536,88.38,94.21,1.04,0.59,8879.18,7825.52,92.58
4537,89.38,87.15,0.69,0.68,7602.14,7999.32,95.37
4538,86.23,92.49,-1.12,1.48,8561.0,7449.23,88.6
4539,88.59,93.05,-0.0,0.86,8668.3,7857.39,90.16
4540,89.25,92.56,0.01,0.82,8571.05,7973.85,95.69
4541,88.51,80.78,1.51,0.4,6530.41,7841.57,90.86
4542,87.44,91.82,1.11,0.95,8435.7,7654.78,91.84
4543,86.63,86.37,-0.05,1.62,7465.49,7514.02,93.63
4544,87.21,89.02,2.66,1.23,7928.97,7619.91,95.31
4545,88.04,87.65,1.54,1.76,7690.77,7762.15,92.74
4546,87.93,102.89,2.65,2.65,10592.08,7744.84,95.59
4547,88.19,96.37,-1.31,0.87,9288.84,7786.11,93.31
4548,88.47,89.11,0.88,1.55,7947.2,7837.86,93.28
4549,88.48,89.4,1.58,0.52,7999.61,7838.14,92.61
4550,87.87,90.4,1.1,-0.09,8176.56,,
4551,86.8,86.19,0.49,0.34,7439.25,7539.13,93.78
4552,88.19,89.55,-0.44,2.23,8024.27,7789.37,94.09
4553,88.63,96.06,0.29,2.11,9235.38,7864.05,95.96
4554,87.76,93.36,0.07,-0.45,8721.08,,
4555,87.56,94.71,0.23,0.94,8975.0,7674.26,91.65
4556,88.52,95.67,0.32,-0.21,9160.21,,
4557,87.76,93.72,1.2,0.63,8788.54,7712.05,93.51
4558,88.58,90.63,-0.06,-0.61,8218.61,,
4559,88.37,91.63,-1.15,1.93,8404.63,7816.77,90.15
4560,86.71,87.14,-0.15,0.18,7597.37,7527.18,93.44
4561,89.26,91.0,0.05,-0.92,8285.06,,
4562,89.61,89.68,0.27,-0.5,8048.25,,
4563,89.36,91.91,1.31,2.08,8455.57,7996.14,96.33
4564,87.25,90.84,0.37,1.11,8258.67,7620.57,91.57
4565,88.53,88.3,1.15,1.08,7801.97,7845.98,92.63
4566,88.41,95.28,0.29,-0.1,9082.66,,
4567,89.49,91.97,-0.94,2.87,8464.73,8015.04,94.98
4568,86.57,97.52,-0.91,0.57,9512.45,7503.56,93.49
4569,87.04,87.29,2.23,2.9,7620.25,7586.54,94.32
4570,88.92,93.67,1.78,0.71,8777.37,7915.1,95.97
4571,88.77,91.98,1.88,1.03,8466.22,7893.73,93.58
4572,86.9,87.11,-0.1,-1.38,7590.25,,
4573,86.64,92.48,-1.4,2.61,8557.32,7518.44,91.39
4574,88.16,93.33,-0.48,0.64,8714.04,7779.32,92.42
4575,86.89,88.97,0.76,1.02,7918.54,7562.73,91.86
4576,88.73,97.1,0.76,0.66,9433.19,7883.15,93.21
4577,88.33,89.15,0.54,3.72,7953.45,7813.59,94.41
4578,88.62,94.06,2.18,2.04,8853.96,7865.76,93.12
4579,88.82,97.08,1.64,1.71,9431.79,7896.62,93.67
4580,88.41,85.44,0.97,0.73,7303.67,7826.35,93.66
4581,88.24,90.72,0.06,2.81,8232.93,7797.87,92.75
4582,85.61,91.67,-0.77,2.25,8409.51,7337.61,90.01
4583,87.78,89.49,0.36,-0.24,8011.89,,
4584,88.98,100.33,-0.62,-0.13,10071.9,,
4585,89.91,90.32,0.42,0.36,8164.48,8093.91,93.06
4586,87.96,89.13,1.87,1.46,7949.42,7745.33,92.9
4587,87.85,88.8,1.78,1.91,7888.56,7724.34,93.47
4588,88.58,95.59,-0.51,0.93,9141.93,7855.13,91.63
4589,88.76,87.6,1.28,0.54,7680.4,7886.47,91.58
4590,87.62,87.66,0.55,0.79,7689.38,7687.33,92.07
4591,89.27,84.4,0.62,1.63,7127.34,7980.71,91.6
4592,89.46,88.92,0.3,0.62,7911.06,8013.67,94.78
4593,86.92,87.27,-1.54,0.58,7619.49,7564.86,91.84
4594,89.5,94.77,0.5,-1.95,8984.08,,
4595,88.11,85.63,1.91,2.32,7336.49,7776.07,93.25
4596,87.46,91.54,0.7,1.61,8387.79,7658.64,90.63
4597,88.35,86.16,3.7,2.39,7430.27,7814.87,94.79
4598,86.82,92.68,0.53,2.47,8594.47,7549.38,93.09
4599,89.18,93.66,0.85,0.29,8776.05,7962.95,95.18
4600,87.57,83.4,2.14,2.49,6961.37,7681.63,93.36
4601,88.01,93.74,1.74,1.05,8792.85,7752.93,93.47
4602,88.34,89.34,-0.99,-1.41,7984.8,,
4603,87.68,90.5,1.5,-0.49,8195.26,,
4604,90.27,89.87,0.62,1.6,8082.71,8160.37,92.45
4605,87.16,88.88,-0.7,2.74,7904.02,7609.8,94.48
4606,86.8,90.91,0.21,0.47,8269.5,7543.79,90.72
4607,86.81,94.86,-0.77,1.56,9002.97,7545.07,91.82
4608,87.1,90.04,0.19,1.01,8112.69,7593.69,90.01
4609,88.58,92.67,-0.34,0.35,8592.96,7853.95,98.67
4610,88.18,90.47,0.72,-0.16,8190.02,,
4611,86.38,87.23,-0.17,2.25,7612.87,7471.57,90.69
4612,87.88,93.35,-1.66,0.69,8718.51,7733.16,93.34
4613,87.7,90.95,1.74,0.7,8275.86,7698.65,91.46
4614,89.03,86.24,-0.75,0.92,7442.4,7933.88,96.7
4615,88.13,89.69,0.38,-2.21,8045.06,,
4616,89.66,87.0,-0.42,0.07,7571.51,8049.75,96.14
4617,87.11,87.1,-1.09,1.82,7591.73,7599.76,89.67
4618,87.17,91.25,1.31,1.32,8334.67,7607.03,89.92
4619,87.68,87.11,0.73,1.39,7592.61,7699.39,95.67
4620,87.8,90.68,1.03,2.28,8225.8,7718.4,94.46
4621,86.89,95.12,-1.42,1.21,9053.97,7557.35,91.47
4622,88.89,80.61,-0.26,0.48,6502.22,7909.07,93.46
4623,88.24,91.45,1.03,1.53,8369.02,7796.04,91.67
4624,87.63,94.36,0.85,1.6,8907.94,7692.83,91.04
4625,87.97,87.22,-0.33,1.45,7611.95,7751.25,88.83
4626,89.4,89.58,0.15,0.02,8027.42,8001.39,90.96
4627,86.85,88.8,0.03,1.23,7890.06,7552.78,91.8
4628,89.9,93.81,-0.2,0.55,8806.92,8094.72,94.14
4629,88.16,94.72,-0.57,0.87,8976.79,7782.3,93.28
4630,88.83,93.48,-0.78,1.47,8745.94,7904.02,94.87
4631,88.23,92.57,0.98,1.28,8574.34,7795.43,92.34
4632,88.27,85.32,-0.34,1.03,7284.85,7801.96,90.62
4633,87.18,89.56,0.82,0.43,8026.68,7611.24,90.57
4634,88.03,83.52,1.81,2.6,6982.86,7763.94,93.94
4635,88.83,93.77,1.83,1.86,8799.2,7904.94,94.76
4636,88.95,85.73,-0.01,1.89,7351.09,7917.65,94.37
4637,89.19,94.76,-0.13,-1.01,8983.19,,
4638,87.18,92.8,0.88,0.71,8616.73,7609.83,92.86
4639,88.75,89.65,-0.5,1.98,8042.68,7886.9,93.19
4640,88.74,94.58,0.52,2.46,8951.12,7887.92,92.19
4641,88.23,87.73,1.8,0.35,7704.03,7792.6,93.77
4642,89.56,90.54,-0.2,0.13,8202.65,8027.62,94.1
4643,89.48,92.73,-0.49,2.03,8604.55,8018.4,92.82
4644,86.62,91.7,-0.25,1.08,8410.38,7510.89,91.51
4645,88.08,88.98,0.25,1.71,7924.1,7770.57,92.07
4646,88.83,89.86,1.99,1.49,8076.94,7900.81,91.16
4647,89.77,85.77,0.86,0.24,7363.55,8068.02,95.12
4648,89.94,90.34,-0.41,1.83,8162.8,8098.59,93.87
4649,88.31,93.4,-0.26,-0.15,8730.34,,
4650,88.88,91.55,1.75,1.31,8391.66,7910.52,90.74
4651,86.6,93.54,1.08,1.29,8753.84,7507.6,86.84
4652,87.74,90.92,1.63,0.67,8274.2,7707.49,95.0
4653,89.19,88.32,1.06,2.02,7804.26,7966.69,95.16
4654,87.94,89.55,1.69,0.49,8025.21,7745.05,89.33
4655,86.63,92.29,1.32,0.29,8522.96,7513.02,90.1
4656,86.1,84.98,-0.27,-0.17,7224.76,,
4657,88.43,96.8,1.49,0.86,9378.41,7831.09,91.18
4658,87.82,90.48,0.86,2.58,8194.96,7718.42,90.86
4659,88.04,92.04,0.8,2.54,8476.78,7764.16,94.88
4660,87.58,91.21,1.62,2.06,8322.15,7680.2,91.66
4661,88.59,94.26,0.45,1.13,8891.13,7856.99,94.04
4662,89.42,86.56,1.62,3.5,7496.4,8006.28,94.19
4663,90.17,90.92,-0.56,2.44,8269.24,8144.4,96.93
4664,88.37,88.62,2.55,1.17,7859.86,7820.21,95.2
4665,86.98,94.29,1.24,0.38,8896.39,7579.64,93.34
4666,88.55,91.53,1.3,0.55,8383.62,7853.34,93.31
4667,86.26,85.36,-0.49,-0.09,7291.69,,
4668,89.68,93.24,-0.05,2.16,8699.14,8050.36,95.34
4669,87.49,89.85,-0.08,1.83,8079.95,7665.42,92.25
4670,87.27,85.22,0.1,0.97,7264.62,7628.23,90.82
4671,88.53,84.77,2.6,2.87,7195.0,7854.23,92.8
4672,88.26,94.39,-0.61,0.23,8914.4,7798.27,90.94
4673,87.09,95.8,1.85,0.45,9183.38,7594.99,93.27
4674,88.3,88.95,1.29,1.66,7916.21,7809.08,97.74
4675,86.97,88.62,1.25,0.65,7858.33,7573.2,90.31
4676,88.06,93.84,1.95,1.62,8811.95,7767.21,93.95
4677,87.81,84.33,0.28,-0.2,7116.64,,
4678,87.5,91.87,-0.23,0.26,8445.98,7662.95,91.05
4679,89.39,91.49,1.85,1.68,8377.27,7999.51,92.75
4680,88.25,83.87,2.0,0.71,7039.02,7800.7,90.83
4681,87.3,89.52,1.66,0.92,8018.09,7630.63,92.59
4682,88.19,94.4,0.62,0.32,8914.87,7786.4,96.23
4683,88.1,92.77,0.95,0.67,8610.65,7770.62,91.27
4684,87.54,89.14,1.79,-0.22,7951.45,,
4685,87.54,92.49,-0.65,-0.31,8560.12,,
4686,87.58,95.2,1.57,0.72,9069.2,7680.34,89.51
4687,86.67,86.66,-0.66,-2.01,7512.0,,
4688,87.85,86.8,0.59,0.16,7536.86,7726.22,89.96
4689,89.66,93.23,0.14,-1.5,8694.92,,
4690,89.47,90.24,-0.13,-0.53,8145.6,,
4691,88.15,87.38,1.31,1.77,7644.01,7776.61,91.47
4692,87.19,93.06,1.96,1.45,8666.24,7613.01,89.92
4693,88.32,92.42,0.16,-1.89,8545.12,,
4694,89.37,96.73,0.7,-0.3,9361.34,,
4695,87.64,94.9,2.07,-0.73,9009.57,,
4696,88.54,88.26,0.32,0.19,7797.07,7847.61,92.98
4697,88.53,81.28,0.16,0.85,6609.72,7848.65,92.94
4698,88.2,94.51,0.78,0.51,8939.26,7788.31,94.4
4699,89.0,95.79,1.34,1.1,9179.62,7927.69,94.36
4700,89.36,89.74,0.99,1.6,8056.63,7994.79,94.24
4701,85.92,92.16,0.19,2.71,8498.0,7391.73,90.35
4702,88.0,89.19,0.37,0.84,7961.22,7751.79,92.58
4703,87.71,82.61,0.42,-0.3,6828.21,,
4704,89.51,91.23,-0.27,-0.71,8323.52,,
4705,87.4,87.26,0.84,1.53,7617.57,7650.78,91.51
4706,89.34,94.78,-1.14,2.1,8988.56,7994.26,94.3
4707,87.05,93.67,0.17,-1.39,8776.55,,
4708,88.59,85.54,2.21,1.01,7321.61,7854.94,91.21
4709,89.27,93.5,-1.58,1.48,8746.09,7980.92,94.35
4710,88.41,93.55,0.1,0.89,8758.19,7824.64,93.32
4711,88.65,92.29,-0.47,0.3,8521.07,7867.33,91.7
4712,87.58,86.08,0.66,0.74,7418.47,7678.74,94.54
4713,87.65,94.06,0.9,1.64,8854.48,7695.85,93.51
4714,89.44,94.57,0.41,0.05,8951.16,8005.47,93.44
4715,88.08,89.21,2.79,1.92,7966.72,7771.57,92.11
4716,87.17,91.97,-0.7,1.29,8464.56,7606.98,91.38
4717,88.29,92.64,0.53,0.56,8585.96,7804.72,88.79
4718,88.76,89.0,0.04,-0.29,7926.63,,
4719,89.71,89.67,-0.25,-0.73,8047.25,,
4720,89.22,86.21,-0.49,-0.45,7433.71,,
4721,87.72,92.5,-0.67,0.3,8562.12,7699.88,93.38
4722,87.7,90.22,2.42,1.11,8146.45,7701.07,90.09
4723,87.65,92.45,-1.07,0.2,8553.66,7689.14,90.19
4724,87.08,93.59,0.97,-0.11,8760.44,,
4725,87.95,88.41,1.08,1.25,7823.8,7744.24,93.28
4726,88.04,92.82,-0.33,0.27,8619.07,7759.2,94.48
4727,87.83,85.26,1.08,1.1,7275.44,7722.22,94.08
4728,87.51,92.68,0.82,1.82,8597.1,7665.86,95.01
4729,88.93,87.39,0.61,1.56,7640.51,7920.35,92.6
4730,88.04,89.4,0.72,-0.28,7996.62,,
4731,87.0,91.17,-1.17,0.73,8316.54,7579.33,86.7
4732,89.42,87.01,-0.05,0.28,7576.72,8000.71,92.92
4733,88.42,85.98,1.04,0.53,7396.59,7827.06,92.39
4734,88.02,84.38,1.55,0.8,7127.47,7756.52,88.88
4735,87.57,91.93,0.97,0.28,8455.5,7677.3,91.12
4736,87.79,87.5,-1.32,0.35,7660.26,7713.95,92.63
4737,87.02,96.02,1.97,0.85,9227.14,7585.65,90.37
4738,86.28,93.1,0.66,1.09,8673.95,7452.43,90.18
4739,88.44,94.17,2.04,1.05,8871.98,7831.87,92.7
4740,90.32,97.06,-0.29,1.33,9424.38,8167.17,96.83
4741,88.53,87.4,2.2,2.13,7643.49,7850.87,90.79
4742,90.22,88.77,-1.06,-1.12,7882.25,,
4743,86.05,96.29,-0.86,1.12,9278.03,7416.14,87.85
4744,88.49,84.15,0.74,-0.1,7088.4,,
4745,88.61,99.08,-0.58,-1.15,9821.91,,
4746,88.35,93.41,0.79,2.16,8733.74,7815.09,94.46
4747,85.41,86.86,0.72,1.95,7550.8,7306.55,90.15
4748,86.77,83.73,0.8,-0.45,7016.7,,
4749,89.08,92.09,0.59,0.73,8488.17,7946.25,97.83
4750,90.74,90.86,-0.71,2.65,8262.4,8244.98,95.84
4751,89.2,92.87,-0.86,0.49,8629.44,7960.11,95.78
4752,87.52,99.14,1.57,1.47,9830.34,7671.23,90.81
4753,86.0,80.72,0.57,0.99,6522.24,7405.32,87.86
4754,85.65,89.65,-0.46,0.53,8043.09,7347.74,92.32
4755,88.09,95.73,1.81,1.59,9168.02,7768.58,90.18
4756,87.15,98.04,-1.41,0.4,9617.91,7608.84,91.43
4757,88.29,94.67,-0.67,-0.46,8969.07,,
