,0,1,2,3,4,5,6,7,8
4400,68.46,4.34,9.34,8.53,92.73,10.28,3.17,4695.01,252.93
4401,63.7,4.79,10.11,8.75,98.24,9.0,3.6,4066.89,246.49
4402,60.74,4.24,6.75,6.89,63.7,11.77,4.33,3693.85,219.92
4403,74.38,3.9,9.03,8.03,86.75,8.38,1.89,5543.4,241.34
4404,64.33,4.45,7.62,8.76,92.58,6.91,8.75,4149.74,303.42
4405,62.25,2.46,7.25,8.54,89.32,8.41,4.54,3881.89,238.51
4406,63.79,4.58,8.28,7.33,71.11,5.1,6.35,4080.88,242.84
4407,66.91,3.03,8.05,7.64,75.82,11.43,4.44,4484.19,238.08
4408,60.54,5.03,8.59,7.25,70.88,6.78,5.36,3674.45,228.13
4409,66.65,3.86,7.68,7.83,78.28,7.69,6.46,4449.89,261.71
4410,69.88,3.67,8.3,7.25,73.01,5.24,6.35,4889.16,252.18
4411,69.29,5.42,8.59,8.65,94.88,9.1,3.31,4811.26,254.85
4412,71.34,3.91,7.66,6.26,55.54,10.1,4.41,5098.27,232.24
4413,73.03,3.9,8.19,8.71,92.67,6.23,6.26,5341.01,279.66
4414,61.06,4.87,9.29,8.82,99.15,5.78,4.21,3735.95,237.59
4415,65.02,4.57,8.81,7.44,77.72,7.16,8.91,4241.07,288.41
4416,62.0,4.0,7.26,6.62,57.67,10.77,4.21,3850.86,214.29
4417,68.71,3.22,6.75,7.74,77.79,7.53,5.99,4724.94,257.0
4418,70.88,6.19,8.99,8.03,84.16,8.56,8.43,5035.82,305.62
4419,67.29,4.95,7.45,8.02,81.8,6.87,3.38,4538.19,230.95
4420,63.25,3.39,8.8,10.2,121.99,6.49,7.21,4010.27,301.09
4421,70.68,5.86,10.3,8.68,95.41,8.73,3.6,5003.44,257.22
4422,68.62,5.01,9.45,8.49,95.67,7.36,5.45,4718.39,266.25
4423,62.71,4.31,7.02,8.8,91.32,4.7,5.25,3940.77,246.06
4424,71.32,2.15,7.8,8.26,84.99,3.78,3.32,5093.62,234.38
4425,65.7,5.12,8.82,9.04,101.83,8.07,3.33,4327.95,254.53
4426,64.95,3.11,9.46,8.5,94.18,9.64,4.59,4224.3,248.06
4427,72.06,5.09,8.57,7.91,82.23,10.88,6.14,5205.07,275.1
4428,67.77,4.27,9.5,8.32,87.92,5.77,9.59,4601.27,317.1
4429,72.46,6.6,8.78,8.27,87.09,8.21,3.76,5264.34,258.5
4430,67.12,4.55,9.26,7.56,77.78,6.66,3.44,4517.65,226.24
4431,54.7,3.71,7.29,5.73,49.68,5.3,8.38,2997.42,231.53
4432,69.32,4.41,9.18,7.91,80.26,7.69,6.74,4814.87,271.81
4433,69.27,5.55,9.16,6.35,60.47,5.58,4.68,4806.53,219.18
4434,70.11,3.33,8.49,7.81,77.74,7.06,7.48,4925.28,274.76
4435,61.91,4.31,7.83,6.48,60.86,11.37,5.39,3840.91,225.98
4436,64.96,3.71,8.92,7.82,79.83,6.32,9.95,4227.23,310.89
4437,68.5,2.16,8.43,9.98,120.81,9.21,6.76,4693.34,300.43
4438,61.35,6.54,7.47,7.05,65.5,8.47,5.89,3776.9,235.62
4439,67.59,4.1,8.93,7.86,83.93,9.37,1.35,4576.97,226.19
4440,70.42,4.53,9.5,8.69,97.37,6.84,6.07,4970.96,276.95
4441,63.07,4.96,5.45,8.26,78.61,4.55,3.19,3988.89,224.68
4442,69.6,3.89,8.54,5.96,53.06,9.01,5.3,4845.83,225.73
4443,63.91,1.27,8.28,8.48,88.98,4.44,3.09,4086.9,222.67
4444,59.83,5.29,7.84,8.95,99.78,8.01,4.57,3589.03,244.06
4445,66.41,3.32,9.02,9.72,115.06,7.43,5.41,4416.67,279.17
4446,64.71,3.45,8.85,7.77,79.85,9.29,3.08,4195.23,228.18
4447,72.21,3.85,7.41,7.58,74.37,11.56,4.48,5219.3,250.83
4448,54.08,4.15,5.71,6.87,61.78,7.45,6.46,2937.23,222.45
4449,65.79,6.07,7.95,9.3,104.35,6.87,8.41,4341.5,315.87
4450,59.32,4.31,7.89,7.38,72.82,4.79,8.82,3528.98,267.49
4451,67.95,3.64,7.16,8.28,84.39,10.36,3.82,4623.81,243.63
4452,63.25,3.87,8.27,8.14,83.94,6.37,1.64,4013.04,214.39
4453,69.14,5.61,8.09,8.69,95.59,4.41,0.42,4789.39,233.87
4454,66.85,5.2,7.91,7.8,79.64,5.53,2.19,4482.12,219.13
4455,68.06,2.96,7.0,8.62,89.52,4.56,3.07,4636.54,235.7
4456,63.37,3.87,7.92,8.1,81.57,8.03,5.6,4023.78,249.04
4457,67.96,3.22,8.48,7.12,72.09,6.83,5.46,4623.83,240.7
4458,67.65,3.58,8.31,8.31,85.14,9.6,2.91,4584.45,239.67
4459,59.18,3.75,10.49,8.76,97.44,4.87,2.74,3513.23,220.38
4460,67.6,5.48,7.52,6.36,57.46,8.76,4.53,4581.62,227.67
4461,67.47,5.25,8.14,8.03,82.95,6.4,4.92,4559.95,250.33
4462,60.74,1.81,8.65,7.0,68.25,9.92,4.15,3694.9,210.96
4463,63.87,5.22,7.87,7.46,73.07,8.79,5.13,4089.23,237.01
4464,64.34,4.09,9.58,7.41,75.23,7.56,3.77,4148.76,218.94
4465,67.41,3.52,7.76,7.69,76.6,8.91,2.2,4553.87,221.21
4466,66.21,3.44,9.74,8.91,103.38,8.28,6.3,4393.22,276.23
4467,67.23,4.48,7.73,9.12,103.3,8.74,5.66,4531.49,282.21
4468,62.75,3.44,9.44,7.97,83.54,8.05,5.73,3945.44,245.05
4469,68.14,3.99,7.64,7.71,76.63,9.82,2.79,4654.68,232.52
4470,58.86,3.55,9.54,7.81,81.8,8.6,6.66,3471.86,247.18
4471,62.18,3.5,7.58,8.46,89.36,9.9,7.63,3877.29,278.7
4472,71.35,4.55,7.47,8.25,83.98,7.92,5.69,5097.48,272.83
4473,63.68,2.77,10.08,7.97,85.28,3.79,2.64,4060.57,209.39
4474,73.44,4.41,9.3,8.55,92.29,7.8,6.68,5403.47,287.47
4475,64.32,2.91,8.36,7.72,76.79,7.37,7.56,4141.55,265.21
4476,66.03,4.78,7.52,7.43,70.32,5.24,3.61,4370.98,220.18
4477,71.42,5.77,10.04,8.22,89.8,9.03,7.76,5113.18,303.21
4478,67.17,4.37,8.19,9.41,107.93,5.61,4.54,4519.35,258.95
4479,68.44,3.98,7.43,6.98,63.83,9.53,8.4,4695.41,287.24
4480,63.16,4.12,6.41,7.54,72.44,6.21,5.01,3994.31,231.54
4481,58.4,4.69,7.32,5.52,46.81,8.85,3.94,3418.3,192.1
4482,66.83,6.88,7.33,9.24,102.47,7.7,5.45,4479.72,275.22
4483,60.57,4.27,7.35,7.08,67.58,8.73,3.94,3675.33,209.55
4484,59.24,3.97,7.62,7.47,73.45,5.87,3.14,3518.46,203.6
4485,63.4,7.13,8.98,7.31,72.26,6.61,9.91,4034.52,308.35
4486,68.03,3.39,8.34,9.8,115.93,7.31,6.22,4634.34,291.04
4487,68.42,3.26,7.34,9.6,107.54,11.64,5.85,4683.01,294.37
4488,66.7,2.01,8.46,7.06,65.96,5.15,6.26,4453.5,240.88
4489,68.94,3.9,8.87,9.02,100.42,9.33,6.09,4756.96,283.3
4490,61.51,4.54,10.07,10.75,138.53,8.29,5.34,3789.05,294.15
4491,65.64,4.03,8.17,6.52,58.33,12.51,5.81,4318.55,237.89
4492,67.95,4.65,8.5,8.46,91.16,7.26,2.92,4630.83,238.26
4493,65.89,3.2,7.3,7.93,80.96,10.19,5.4,4344.95,250.19
4494,62.84,3.68,9.84,7.5,78.45,3.8,5.68,3954.62,228.79
4495,60.65,3.8,7.14,9.34,104.03,8.08,6.22,3687.8,273.39
4496,61.34,5.05,6.74,7.41,72.42,9.93,4.36,3773.08,225.45
4497,60.89,5.07,8.66,8.32,85.21,5.63,5.01,3714.73,238.73
4498,64.46,3.8,7.23,8.53,91.36,9.16,5.06,4166.34,251.77
4499,66.53,3.67,7.26,8.41,86.0,8.34,6.49,4437.5,271.55
4500,68.52,5.79,8.06,8.68,94.21,7.59,6.36,4707.7,279.17
4501,61.87,4.74,7.6,6.9,67.27,9.52,5.79,3840.6,234.26
4502,68.74,1.58,8.91,9.82,116.22,8.15,5.79,4725.36,285.49
4503,61.68,4.12,7.95,6.51,60.0,8.13,5.87,3812.57,222.09
4504,66.61,5.65,9.83,8.27,87.17,11.77,6.34,4451.63,277.16
4505,66.94,1.83,8.92,7.49,75.23,8.99,2.57,4484.14,217.06
4506,65.42,4.23,7.3,8.64,91.74,8.03,5.93,4291.43,266.65
4507,63.82,3.42,6.37,8.88,92.56,9.83,5.88,4078.42,267.04
4508,63.89,3.51,6.93,7.34,71.84,9.11,5.39,4088.57,236.04
4509,61.2,3.03,8.86,8.57,88.88,4.14,7.08,3751.95,257.07
4510,70.25,3.84,8.08,7.71,75.12,7.92,2.42,4945.77,228.43
4511,69.66,3.9,9.82,7.68,81.93,8.28,6.57,4864.8,264.31
4512,69.27,4.72,8.63,8.28,84.79,6.76,7.05,4810.05,278.44
4513,65.44,6.01,6.57,9.94,115.0,7.41,6.63,4293.29,298.95
4514,60.49,5.39,7.94,9.18,101.85,8.1,6.08,3669.17,272.66
4515,67.08,3.91,7.52,7.77,77.95,5.58,4.5,4506.3,234.95
4516,63.27,4.07,8.94,8.22,87.75,9.29,8.25,4014.5,289.06
4517,62.07,4.16,8.13,8.33,87.69,10.53,8.32,3863.32,294.53
4518,66.9,4.5,6.56,8.83,93.74,7.32,3.56,4483.69,245.1
4519,73.95,5.46,7.71,9.4,107.27,6.52,4.01,5480.49,278.01
4520,61.24,4.66,7.67,6.67,65.7,9.81,5.31,3761.33,225.32
4521,71.71,3.37,8.73,8.19,88.71,8.26,7.61,5151.63,294.81
4522,68.18,5.67,6.95,7.36,72.7,6.88,9.47,4659.78,304.81
4523,70.0,2.89,7.4,7.23,69.95,14.59,4.79,4904.77,249.41
4524,67.69,4.72,7.99,10.5,130.03,5.95,6.23,4591.0,306.27
4525,65.62,4.26,5.52,7.24,67.2,11.36,5.19,4312.09,241.31
4526,63.37,5.19,7.21,6.59,60.22,6.73,3.38,4024.57,205.41
4527,58.86,3.18,8.68,8.48,89.32,4.99,5.24,3470.42,234.54
4528,64.87,3.86,6.49,8.56,87.19,9.36,4.34,4217.3,242.89
4529,65.13,4.58,6.99,9.12,102.68,5.61,6.92,4251.28,282.3
4530,53.91,5.11,7.68,7.77,77.05,8.48,5.28,2912.95,223.05
4531,67.37,4.27,9.17,6.66,65.19,8.96,4.79,4547.49,232.01
4532,69.0,4.55,8.27,7.68,78.58,5.39,4.55,4772.41,241.56
4533,71.79,5.19,8.45,8.58,93.55,8.73,5.51,5163.61,277.61
4534,63.48,5.04,8.01,7.33,71.61,2.91,5.26,4041.01,221.03
4535,69.15,3.92,8.76,8.55,92.29,4.49,1.99,4792.91,236.35
4536,66.82,4.7,7.27,7.98,82.54,9.48,2.99,4474.61,233.68
4537,66.75,3.84,7.55,8.92,95.87,7.19,4.38,4461.84,254.01
4538,65.81,3.31,7.98,8.0,84.04,8.58,3.72,4337.52,231.51
4539,62.53,3.86,7.42,9.87,117.74,7.48,3.34,3916.91,258.08
4540,70.52,5.58,9.98,8.67,96.18,9.84,4.37,4985.68,268.49
4541,64.21,6.28,7.48,6.84,64.82,6.6,6.71,4136.57,240.39
4542,62.07,2.75,9.41,9.2,103.62,6.74,7.08,3859.87,276.7
4543,64.3,4.61,9.2,9.67,115.84,8.41,8.07,4143.48,312.02
4544,67.86,2.87,6.92,9.32,104.18,4.83,4.63,4609.88,261.85
4545,63.89,3.83,8.88,9.31,107.16,4.7,5.31,4088.44,261.31
4546,67.65,3.28,8.84,7.23,70.86,9.92,8.36,4585.45,282.17
4547,64.44,4.07,7.76,7.4,69.54,10.16,2.37,4165.62,220.87
4548,56.26,4.1,6.66,7.3,69.11,7.26,9.17,3172.07,271.98
4549,72.62,3.38,9.82,9.95,117.69,6.26,7.99,5276.97,327.44
4550,66.4,2.99,5.96,8.85,97.05,5.86,6.59,4416.96,276.22
4551,67.09,3.98,8.45,6.69,63.19,9.81,4.45,4504.41,225.97
4552,58.26,4.83,10.0,9.65,115.23,5.79,11.01,3401.81,353.03
4553,69.44,3.37,9.63,8.67,96.38,5.69,8.1,4830.8,296.3
4554,69.74,3.71,7.99,7.72,79.04,9.36,1.92,4874.31,230.88
4555,68.01,3.41,7.83,6.07,54.25,10.16,5.39,4631.23,230.46
4556,67.79,5.13,8.72,8.05,82.71,8.45,8.08,4609.12,298.26
4557,68.24,5.05,7.58,9.86,114.29,8.67,5.92,4668.41,294.89
4558,67.24,3.48,9.37,8.64,96.02,8.27,3.84,4528.17,247.21
4559,63.94,3.35,8.39,8.42,86.85,9.64,5.76,4096.29,261.78
4560,61.2,3.15,6.87,6.0,53.24,10.23,5.3,3752.54,213.87
4561,72.74,3.39,8.54,8.54,92.7,4.79,5.26,5297.79,264.82
4562,64.0,4.87,7.53,7.96,78.53,4.75,7.16,4107.1,259.64
4563,68.62,4.5,6.73,6.02,55.8,9.64,5.38,4713.92,229.75
4564,71.35,3.81,9.19,8.99,104.15,7.8,3.97,5099.8,261.96
4565,64.16,2.62,8.23,6.74,61.91,9.22,3.3,4121.94,207.22
4566,58.39,2.54,6.77,7.86,76.28,9.06,2.71,3413.47,206.71
4567,65.9,2.8,8.88,7.96,82.74,4.53,3.37,4346.78,223.83
4568,63.67,4.36,8.37,6.88,65.42,6.99,9.01,4065.64,282.14
4569,58.15,3.15,6.12,9.44,104.6,8.74,6.42,3388.93,274.59
4570,76.19,2.72,8.37,9.57,109.36,4.79,4.95,5808.04,286.35
4571,58.4,4.6,7.66,8.75,93.6,7.26,6.39,3420.07,258.99
4572,66.74,3.34,7.62,7.08,67.2,7.68,4.26,4457.78,224.36
4573,62.74,4.69,6.54,8.51,89.69,7.11,8.32,3951.42,285.5
4574,70.57,5.4,8.88,8.33,86.36,9.25,6.0,4989.52,276.88
4575,61.83,3.56,9.14,5.94,56.4,8.91,2.77,3831.59,191.43
4576,67.91,3.1,8.89,10.47,127.29,10.34,3.79,4616.5,284.19
4577,66.25,4.43,7.06,8.9,94.83,9.89,5.69,4397.65,276.0
4578,68.07,5.16,7.49,7.96,81.01,11.05,7.51,4648.91,288.77
4579,66.2,3.08,8.94,9.14,100.7,7.93,8.07,4388.8,301.51
4580,63.73,4.62,9.25,8.82,94.1,9.6,6.51,4076.34,280.69
4581,65.53,5.93,8.32,8.9,98.99,7.44,6.54,4306.05,283.71
4582,64.97,3.35,8.81,7.75,80.75,10.01,3.0,4225.51,227.14
4583,66.6,4.4,8.14,8.77,95.89,4.2,9.8,4444.74,322.91
4584,65.81,3.15,9.5,7.03,69.52,9.0,4.27,4337.5,219.9
4585,66.59,4.98,9.09,6.49,63.65,7.87,3.08,4443.47,207.6
4586,58.67,2.64,7.94,7.47,72.29,7.68,4.59,3449.5,213.69
4587,74.32,4.8,8.94,9.45,108.66,6.25,4.64,5530.0,279.59
4588,72.44,5.33,8.89,8.8,100.1,10.44,4.23,5259.72,269.36
4589,66.03,3.1,10.07,10.39,128.36,6.79,5.46,4365.49,287.8
4590,63.27,5.52,8.18,8.56,90.95,5.88,7.42,4014.95,277.25
4591,65.25,4.34,6.5,8.06,74.5,10.14,1.17,4263.37,225.11
4592,62.51,5.04,7.37,6.89,60.32,7.24,6.59,3920.21,243.06
4593,69.02,4.95,9.11,8.84,100.55,5.98,7.25,4776.63,290.79
4594,68.26,3.44,8.54,6.54,63.81,11.28,7.65,4665.04,261.74
4595,75.25,6.69,8.59,7.52,76.54,10.89,5.45,5675.47,270.6
4596,70.45,5.53,7.32,9.58,109.4,8.67,9.98,4973.19,361.66
4597,61.18,4.86,9.32,8.66,99.07,5.93,7.16,3753.88,268.27
4598,70.8,1.82,9.67,8.53,94.71,8.08,5.61,5016.58,264.07
4599,64.15,5.32,8.32,8.44,89.89,4.7,8.8,4124.92,295.23
4600,65.83,3.91,6.29,6.93,63.05,9.66,4.72,4341.9,231.04
4601,66.99,3.93,7.54,8.25,84.95,8.88,3.98,4494.5,245.8
4602,72.64,4.01,8.73,10.31,126.31,8.19,5.6,5285.49,308.71
4603,72.74,3.49,10.81,8.83,102.4,11.79,2.44,5299.74,259.64
4604,73.18,5.14,9.0,9.86,118.07,7.9,3.65,5363.79,281.11
4605,70.17,5.39,9.31,9.19,105.23,9.66,6.82,4932.37,299.46
4606,63.06,2.45,7.38,9.7,112.13,7.22,4.49,3983.23,262.97
4607,61.01,4.18,7.03,6.26,54.45,7.81,5.04,3727.52,210.68
4608,69.52,5.58,8.72,7.61,79.92,7.48,8.88,4844.23,304.14
4609,63.31,1.88,8.61,8.1,84.06,11.41,3.3,4013.65,227.92
4610,63.04,3.95,8.56,5.74,52.84,5.78,7.13,3979.53,230.28
4611,66.22,4.68,8.37,8.42,88.95,10.35,7.14,4397.0,283.08
4612,68.44,4.63,7.12,7.63,72.87,10.04,3.57,4691.75,237.09
4613,60.91,2.17,6.95,8.13,81.86,7.41,7.4,3713.58,259.49
4614,71.03,3.83,7.62,8.6,92.23,8.31,8.71,5054.14,314.7
4615,72.2,4.15,8.87,8.15,87.01,8.6,6.64,5223.28,279.79
4616,67.98,4.54,8.94,9.03,100.93,5.6,7.5,4630.16,294.91
4617,62.95,4.57,5.79,7.4,68.53,8.38,3.26,3969.95,216.68
4618,66.95,6.23,7.3,9.07,103.7,4.64,6.93,4493.2,290.84
4619,67.74,5.37,9.46,7.39,76.96,7.99,7.27,4600.47,270.23
4620,70.48,4.17,7.41,9.46,107.02,11.53,6.35,4977.15,298.64
4621,63.33,2.92,7.88,7.9,79.46,7.21,4.04,4014.39,227.68
4622,68.8,3.61,8.45,7.43,74.97,8.23,7.14,4738.85,264.91
4623,65.92,3.65,8.36,7.91,80.49,8.53,3.17,4355.99,226.91
4624,68.27,3.97,9.38,8.05,86.64,8.59,6.27,4669.13,267.13
4625,65.41,4.81,8.25,8.67,94.06,10.63,5.51,4287.84,265.47
4626,66.6,4.42,9.63,9.76,116.27,4.3,2.84,4443.4,253.56
4627,68.72,5.08,8.52,10.02,121.3,4.6,6.79,4733.93,302.05
4628,63.78,3.22,8.5,7.59,75.4,8.52,4.71,4074.28,236.72
4629,68.24,1.79,8.02,7.39,72.88,9.48,2.88,4660.07,218.47
4630,68.82,3.23,9.31,5.88,55.76,10.28,3.15,4742.73,204.78
4631,61.37,3.68,8.69,6.74,65.39,9.25,3.08,3774.75,204.93
4632,71.77,5.25,9.01,9.41,108.9,6.73,8.98,5164.08,335.37
4633,59.11,4.34,8.96,6.82,65.54,8.24,5.11,3500.66,217.77
4634,66.74,3.42,7.19,8.38,88.08,6.66,6.46,4463.76,264.12
4635,62.92,3.75,6.03,8.12,77.71,5.09,5.38,3965.05,238.21
4636,63.56,4.05,8.26,8.49,91.73,4.88,7.69,4046.76,280.73
4637,67.35,7.08,8.78,8.95,103.41,6.66,4.91,4550.58,264.46
4638,54.91,4.59,6.58,6.38,56.82,10.08,1.72,3024.93,183.33
4639,65.7,3.96,7.03,7.13,66.71,8.31,6.53,4324.03,251.27
4640,67.38,5.33,8.34,7.91,80.93,7.13,8.18,4551.71,286.42
4641,64.7,3.72,7.74,7.18,65.27,12.04,5.56,4196.99,245.1
4642,63.2,4.76,10.35,11.01,145.74,8.96,3.69,4004.36,287.45
4643,62.97,6.06,7.29,8.82,93.75,9.32,7.71,3978.25,301.04
4644,65.91,3.81,7.04,7.52,72.86,7.07,5.95,4352.1,242.74
4645,66.62,3.99,7.27,8.88,96.62,5.16,0.4,4448.6,236.11
4646,61.51,4.01,10.13,8.31,90.59,8.69,5.43,3791.99,249.8
4647,63.27,4.3,8.27,8.71,95.55,6.27,7.58,4007.83,281.05
4648,73.09,3.8,7.86,8.39,88.14,9.11,2.46,5352.36,248.25
4649,66.07,4.99,8.24,8.72,95.44,7.14,5.62,4374.53,263.97
4650,61.02,5.01,7.7,6.88,62.36,9.46,2.23,3733.76,203.4
4651,67.91,5.56,8.8,9.98,118.27,9.04,6.72,4621.53,309.18
4652,56.48,3.7,9.18,8.67,96.11,9.04,3.31,3198.34,224.99
4653,57.83,5.22,6.53,7.23,67.0,11.69,3.96,3355.31,218.77
4654,62.27,5.45,7.66,7.55,73.56,8.51,5.72,3889.71,244.67
4655,63.04,5.03,8.28,7.3,72.62,7.3,6.98,3985.96,247.85
4656,68.15,1.62,7.84,7.65,75.53,7.16,3.79,4650.63,223.64
4657,62.64,3.07,7.19,9.18,99.9,7.5,2.26,3933.27,240.97
4658,63.4,3.14,6.76,8.11,79.37,9.35,1.6,4027.39,218.72
4659,60.4,4.71,7.21,8.51,88.67,5.55,7.92,3663.71,276.68
4660,63.59,2.62,7.15,9.18,103.67,5.77,6.78,4054.71,278.31
4661,67.39,3.89,7.07,8.37,87.9,8.37,3.4,4551.24,241.78
4662,70.17,5.84,9.64,9.82,121.41,5.45,8.02,4933.42,327.35
4663,69.4,3.08,8.8,6.71,64.25,7.77,3.77,4821.37,223.12
4664,66.17,4.4,7.03,8.08,80.82,8.93,2.33,4389.31,228.04
4665,66.24,4.53,6.31,7.05,62.31,6.36,5.3,4399.46,233.37
4666,64.51,2.29,8.97,7.15,70.33,7.38,8.26,4172.44,270.32
4667,62.92,3.73,8.6,6.03,54.46,12.65,5.1,3966.49,222.22
4668,68.77,5.55,9.08,7.48,74.73,11.8,5.1,4743.56,251.23
4669,71.34,2.72,9.25,8.02,85.13,9.33,3.6,5098.38,242.52
4670,67.96,4.35,8.81,7.26,72.82,7.1,5.82,4628.56,247.37
4671,68.46,4.84,9.33,9.6,113.4,11.11,8.07,4695.54,326.73
4672,62.17,5.15,6.53,6.82,63.14,10.14,1.11,3877.81,201.64
4673,66.98,3.57,8.91,8.99,103.29,5.5,3.26,4491.96,245.62
4674,70.14,5.9,9.96,8.54,97.0,6.47,5.79,4929.22,270.96
4675,60.49,3.2,7.67,7.27,70.44,7.42,4.55,3663.79,218.11
4676,62.12,4.23,6.41,8.18,85.56,9.36,4.04,3869.07,234.79
4677,56.04,3.53,8.8,7.12,68.98,12.11,6.34,3148.86,238.03
4678,69.57,2.56,9.01,9.51,112.66,7.15,4.69,4844.97,270.96
4679,71.28,4.84,8.56,8.56,95.01,7.4,9.62,5090.59,332.75
4680,65.0,5.3,6.8,8.54,86.83,9.92,3.85,4236.58,242.98
4681,63.43,4.22,9.16,7.09,68.76,9.92,2.12,4031.39,211.26
4682,64.62,5.42,6.98,8.17,86.47,11.26,3.36,4187.53,240.57
4683,66.63,4.45,8.05,8.13,83.82,7.36,4.48,4449.71,240.19
4684,60.78,3.85,7.89,7.4,72.27,7.92,5.94,3700.35,232.98
4685,65.27,3.01,8.48,9.17,104.09,5.26,5.1,4265.07,257.45
4686,61.28,4.74,7.63,7.5,71.95,7.45,3.74,3768.39,217.89
4687,63.87,4.82,8.56,7.95,81.94,8.21,6.01,4089.55,250.75
4688,68.22,1.81,8.8,8.42,90.2,6.24,5.42,4654.87,252.55
4689,61.97,3.06,8.68,6.19,55.64,6.83,4.27,3843.24,198.66
4690,63.27,2.75,8.14,7.07,68.19,11.22,4.82,4010.1,226.56
4691,65.52,4.7,8.68,9.42,105.95,8.07,6.32,4301.97,288.26
4692,68.71,4.5,6.27,6.48,58.38,6.96,4.83,4730.86,226.79
4693,64.58,3.01,7.58,9.36,107.76,8.52,4.52,4175.19,262.16
4694,63.07,4.67,8.46,6.31,56.35,7.4,6.38,3985.39,227.27
4695,69.39,5.79,9.99,9.67,117.84,5.92,9.38,4829.71,343.05
4696,65.41,4.28,8.51,7.55,76.03,6.08,8.37,4288.8,277.92
4697,68.25,4.94,7.34,9.15,101.7,6.84,6.87,4668.67,291.0
4698,71.03,2.81,7.47,7.57,76.29,7.36,2.51,5051.9,228.38
4699,61.88,3.43,8.48,7.85,80.15,6.38,9.55,3834.02,295.28
4700,59.99,4.04,9.99,10.17,130.12,6.77,5.55,3606.95,281.14
4701,72.59,5.04,8.81,7.64,77.59,7.92,10.8,5279.47,347.2
4702,60.95,3.11,6.6,8.92,94.65,8.15,3.91,3718.46,239.57
4703,64.01,4.04,9.1,6.79,66.73,7.54,6.64,4108.24,242.05
4704,63.14,3.1,8.0,7.59,78.0,7.18,7.81,3989.62,266.1
4705,62.79,3.41,8.47,6.86,68.51,9.63,3.48,3951.15,211.06
4706,73.99,3.56,9.55,7.12,72.93,11.28,4.18,5480.09,244.62
4707,64.2,3.4,7.52,9.23,100.05,9.51,2.98,4127.79,249.62
4708,64.23,4.14,9.26,6.61,63.11,9.68,1.44,4136.67,202.64
4709,66.72,2.17,7.9,8.93,97.54,6.65,3.54,4460.35,241.12
4710,68.23,3.66,8.42,7.47,74.36,8.03,2.21,4664.01,218.29
4711,62.1,2.01,8.78,8.96,96.19,7.6,5.9,3859.47,262.45
4712,65.8,4.64,7.9,8.12,84.59,7.81,2.9,4341.65,232.62
4713,67.04,5.08,10.4,8.02,88.17,8.72,1.59,4507.73,228.29
4714,68.54,5.68,7.86,8.28,87.21,8.99,5.03,4712.61,260.89
4715,56.26,5.62,8.42,7.85,83.58,5.15,8.18,3178.03,264.72
4716,62.02,4.45,7.15,8.08,84.41,7.35,5.69,3854.34,242.62
4717,64.84,4.32,6.87,8.36,88.44,6.61,7.77,4211.58,279.93
4718,67.9,4.17,6.96,9.04,98.7,4.88,6.89,4622.26,284.4
4719,69.83,4.14,10.43,8.97,103.22,6.57,6.11,4883.01,277.77
4720,63.92,5.34,8.39,7.79,79.41,8.36,5.44,4097.03,243.95
4721,67.0,4.18,7.59,7.75,71.6,7.24,7.16,4504.59,265.93
4722,72.32,6.2,7.32,7.71,77.19,9.85,5.46,5243.29,264.49
4723,67.19,3.91,9.34,7.93,85.36,6.31,6.49,4521.76,264.59
4724,60.74,5.75,6.11,7.37,69.93,9.4,8.55,3704.85,280.17
4725,63.98,4.2,7.56,8.0,79.81,5.22,7.35,4100.05,266.37
4726,64.95,4.03,8.86,7.84,83.37,9.66,5.03,4225.63,250.24
4727,66.06,2.52,8.47,7.17,73.21,8.32,4.84,4369.1,231.8
4728,70.12,3.82,7.5,9.24,100.33,7.09,3.22,4925.66,259.66
4729,66.68,3.81,8.14,8.66,90.84,7.02,7.31,4450.24,284.44
4730,68.47,4.15,7.15,9.19,100.07,11.2,6.55,4694.73,294.96
4731,68.31,3.39,7.99,8.7,95.55,6.57,6.58,4677.2,274.04
4732,68.48,3.85,6.2,10.86,132.27,9.26,7.17,4696.58,336.31
4733,63.43,4.06,8.17,7.51,76.88,9.59,6.58,4031.36,255.45
4734,75.5,5.07,6.98,9.54,105.91,10.5,3.87,5709.41,290.95
4735,70.41,3.07,7.59,7.18,69.39,10.13,6.4,4962.97,257.8
4736,71.47,5.21,7.78,7.64,77.01,12.46,10.09,5120.58,338.36
4737,63.59,5.79,7.73,8.86,96.8,6.1,9.09,4058.41,314.85
4738,69.77,6.18,8.06,8.01,79.99,7.68,4.13,4882.93,244.74
4739,61.13,5.49,6.82,8.52,88.83,5.79,4.93,3750.6,241.68
4740,62.6,2.77,6.92,8.4,83.7,6.25,5.2,3918.15,241.26
4741,64.7,5.19,8.46,8.0,84.74,4.68,4.03,4199.32,230.47
4742,58.69,2.28,8.32,8.64,94.37,6.5,6.54,3450.19,255.05
4743,65.53,4.87,5.37,8.93,92.11,6.63,7.59,4307.46,291.89
4744,63.75,3.35,8.05,8.35,87.46,7.88,5.84,4069.26,252.34
4745,63.57,4.77,7.37,8.73,91.93,4.63,7.83,4048.42,281.14
4746,60.41,4.07,7.05,6.63,60.35,5.09,7.11,3662.65,229.7
4747,59.03,1.75,9.74,7.58,84.11,4.31,4.34,3488.72,204.4
4748,68.28,4.23,8.48,8.35,89.6,7.77,9.39,4673.76,315.49
